Competição,Ano,Jogo
Serie C,2017,430
Serie D,2017,430
Copa do Brasil,2017,430
Serie A,2017,431
Serie B,2017,431
Serie C,2017,431
Serie D,2017,431
Copa do Brasil,2017,431
Serie A,2017,432
Serie B,2017,432
Serie C,2017,432
Serie D,2017,432
Copa do Brasil,2017,432
Serie A,2017,433
Serie B,2017,433
Serie C,2017,433
Serie D,2017,433
Copa do Brasil,2017,433
Serie A,2017,434
Serie B,2017,434
Serie C,2017,434
Serie D,2017,434
Copa do Brasil,2017,434
Serie A,2017,435
Serie B,2017,435
Serie C,2017,435
Serie D,2017,435
Copa do Brasil,2017,435
Serie A,2017,436
Serie B,2017,436
Serie C,2017,436
Serie D,2017,436
Copa do Brasil,2017,436
Serie A,2017,437
Serie B,2017,437
Serie C,2017,437
Serie D,2017,437
Copa do Brasil,2017,437
Serie A,2017,438
Serie B,2017,438
Serie C,2017,438
Serie D,2017,438
Copa do Brasil,2017,438
Serie A,2017,439
Serie B,2017,439
Serie C,2017,439
Serie D,2017,439
Copa do Brasil,2017,439
Serie A,2017,440
Serie B,2017,440
Serie C,2017,440
Serie D,2017,440
Copa do Brasil,2017,440
Serie A,2017,441
Serie B,2017,441
Serie C,2017,441
Serie D,2017,441
Copa do Brasil,2017,441
Serie A,2017,442
Serie B,2017,442
Serie C,2017,442
Serie D,2017,442
Copa do Brasil,2017,442
Serie A,2017,443
Serie B,2017,443
Serie C,2017,443
Serie D,2017,443
Copa do Brasil,2017,443
Serie A,2017,444
Serie B,2017,444
Serie C,2017,444
Serie D,2017,444
Copa do Brasil,2017,444
Serie A,2017,445
Serie B,2017,445
Serie C,2017,445
Serie D,2017,445
Copa do Brasil,2017,445
Serie A,2017,446
Serie B,2017,446
Serie C,2017,446
Serie D,2017,446
Copa do Brasil,2017,446
Serie A,2017,447
Serie B,2017,447
Serie C,2017,447
Serie D,2017,447
Copa do Brasil,2017,447
Serie A,2017,448
Serie B,2017,448
Serie C,2017,448
Serie D,2017,448
Copa do Brasil,2017,448
Serie A,2017,449
Serie B,2017,449
Serie C,2017,449
Serie D,2017,449
Copa do Brasil,2017,449
Serie A,2017,450
Serie B,2017,450
Serie C,2017,450
Serie D,2017,450
Copa do Brasil,2017,450
Serie A,2017,451
Serie B,2017,451
Serie C,2017,451
Serie D,2017,451
Copa do Brasil,2017,451
Serie A,2017,452
Serie B,2017,452
Serie C,2017,452
Serie D,2017,452
Copa do Brasil,2017,452
Serie A,2017,453
Serie B,2017,453
Serie C,2017,453
Serie D,2017,453
Copa do Brasil,2017,453
Serie A,2017,454
Serie B,2017,454
Serie C,2017,454
Serie D,2017,454
Copa do Brasil,2017,454
Serie A,2017,455
Serie B,2017,455
Serie C,2017,455
Serie D,2017,455
Copa do Brasil,2017,455
Serie A,2017,456
Serie B,2017,456
Serie C,2017,456
Serie D,2017,456
Copa do Brasil,2017,456
Serie A,2017,457
Serie B,2017,457
Serie C,2017,457
Serie D,2017,457
Copa do Brasil,2017,457
Serie A,2017,458
Serie B,2017,458
Serie C,2017,458
Serie D,2017,458
Copa do Brasil,2017,458
Serie A,2017,459
Serie B,2017,459
Serie C,2017,459
Serie D,2017,459
Copa do Brasil,2017,459
Serie A,2017,460
Serie B,2017,460
Serie C,2017,460
Serie D,2017,460
Copa do Brasil,2017,460
Serie A,2017,461
Serie B,2017,461
Serie C,2017,461
Serie D,2017,461
Copa do Brasil,2017,461
Serie A,2017,462
Serie B,2017,462
Serie C,2017,462
Serie D,2017,462
Copa do Brasil,2017,462
Serie A,2017,463
Serie B,2017,463
Serie C,2017,463
Serie D,2017,463
Copa do Brasil,2017,463
Serie A,2017,464
Serie B,2017,464
Serie C,2017,464
Serie D,2017,464
Copa do Brasil,2017,464
Serie A,2017,465
Serie B,2017,465
Serie C,2017,465
Serie D,2017,465
Copa do Brasil,2017,465
Serie A,2017,466
Serie B,2017,466
Serie C,2017,466
Serie D,2017,466
Copa do Brasil,2017,466
Serie A,2017,467
Serie B,2017,467
Serie C,2017,467
Serie D,2017,467
Copa do Brasil,2017,467
Serie A,2017,468
Serie B,2017,468
Serie C,2017,468
Serie D,2017,468
Copa do Brasil,2017,468
Serie A,2017,469
Serie B,2017,469
Serie C,2017,469
Serie D,2017,469
Copa do Brasil,2017,469
Serie A,2017,470
Serie B,2017,470
Serie C,2017,470
Serie D,2017,470
Copa do Brasil,2017,470
Serie A,2017,471
Serie B,2017,471
Serie C,2017,471
Serie D,2017,471
Copa do Brasil,2017,471
Serie A,2017,472
Serie B,2017,472
Serie C,2017,472
Serie D,2017,472
Copa do Brasil,2017,472
Serie A,2017,473
Serie B,2017,473
Serie C,2017,473
Serie D,2017,473
Copa do Brasil,2017,473
Serie A,2017,474
Serie B,2017,474
Serie C,2017,474
Serie D,2017,474
Copa do Brasil,2017,474
Serie A,2017,475
Serie B,2017,475
Serie C,2017,475
Serie D,2017,475
Copa do Brasil,2017,475
Serie A,2017,476
Serie B,2017,476
Serie C,2017,476
Serie D,2017,476
Copa do Brasil,2017,476
Serie A,2017,477
Serie B,2017,477
Serie C,2017,477
Serie D,2017,477
Copa do Brasil,2017,477
Serie A,2017,478
Serie B,2017,478
Serie C,2017,478
Serie D,2017,478
Copa do Brasil,2017,478
Serie A,2017,479
Serie B,2017,479
Serie C,2017,479
Serie D,2017,479
Copa do Brasil,2017,479
Serie A,2017,480
Serie B,2017,480
Serie C,2017,480
Serie D,2017,480
Copa do Brasil,2017,480
Serie A,2017,481
Serie B,2017,481
Serie C,2017,481
Serie D,2017,481
Copa do Brasil,2017,481
Serie A,2017,482
Serie B,2017,482
Serie C,2017,482
Serie D,2017,482
Copa do Brasil,2017,482
Serie A,2017,483
Serie B,2017,483
Serie C,2017,483
Serie D,2017,483
Copa do Brasil,2017,483
Serie A,2017,484
Serie B,2017,484
Serie C,2017,484
Serie D,2017,484
Copa do Brasil,2017,484
Serie A,2017,485
Serie B,2017,485
Serie C,2017,485
Serie D,2017,485
Copa do Brasil,2017,485
Serie A,2017,486
Serie B,2017,486
Serie C,2017,486
Serie D,2017,486
Copa do Brasil,2017,486
Serie A,2017,487
Serie B,2017,487
Serie C,2017,487
Serie D,2017,487
Copa do Brasil,2017,487
Serie A,2017,488
Serie B,2017,488
Serie C,2017,488
Serie D,2017,488
Copa do Brasil,2017,488
Serie A,2017,489
Serie B,2017,489
Serie C,2017,489
Serie D,2017,489
Copa do Brasil,2017,489
Serie A,2017,490
Serie B,2017,490
Serie C,2017,490
Serie D,2017,490
Copa do Brasil,2017,490
Serie A,2017,491
Serie B,2017,491
Serie C,2017,491
Serie D,2017,491
Copa do Brasil,2017,491
Serie A,2017,492
Serie B,2017,492
Serie C,2017,492
Serie D,2017,492
Copa do Brasil,2017,492
Serie A,2017,493
Serie B,2017,493
Serie C,2017,493
Serie D,2017,493
Copa do Brasil,2017,493
Serie A,2017,494
Serie B,2017,494
Serie C,2017,494
Serie D,2017,494
Copa do Brasil,2017,494
Serie A,2017,495
Serie B,2017,495
Serie C,2017,495
Serie D,2017,495
Copa do Brasil,2017,495
Serie A,2017,496
Serie B,2017,496
Serie C,2017,496
Serie D,2017,496
Copa do Brasil,2017,496
Serie A,2017,497
Serie B,2017,497
Serie C,2017,497
Serie D,2017,497
Copa do Brasil,2017,497
Serie A,2017,498
Serie B,2017,498
Serie C,2017,498
Serie D,2017,498
Copa do Brasil,2017,498
Serie A,2017,499
Serie B,2017,499
Serie C,2017,499
Serie D,2017,499
Copa do Brasil,2017,499
Serie A,2017,500
Serie B,2017,500
Serie C,2017,500
Serie D,2017,500
Copa do Brasil,2017,500
Serie A,2017,501
Serie B,2017,501
Serie C,2017,501
Serie D,2017,501
Copa do Brasil,2017,501
Serie A,2017,502
Serie B,2017,502
Serie C,2017,502
Serie D,2017,502
Copa do Brasil,2017,502
Serie A,2017,503
Serie B,2017,503
Serie C,2017,503
Serie D,2017,503
Copa do Brasil,2017,503
Serie A,2017,504
Serie B,2017,504
Serie C,2017,504
Serie D,2017,504
Copa do Brasil,2017,504
Serie A,2017,505
Serie B,2017,505
Serie C,2017,505
Serie D,2017,505
Copa do Brasil,2017,505
Serie A,2017,506
Serie B,2017,506
Serie C,2017,506
Serie D,2017,506
Copa do Brasil,2017,506
Serie A,2017,507
Serie B,2017,507
Serie C,2017,507
Serie D,2017,507
Copa do Brasil,2017,507
Serie A,2017,508
Serie B,2017,508
Serie C,2017,508
Serie D,2017,508
Copa do Brasil,2017,508
Serie A,2017,509
Serie B,2017,509
Serie C,2017,509
Serie D,2017,509
Copa do Brasil,2017,509
Serie A,2017,510
Serie B,2017,510
Serie C,2017,510
Serie D,2017,510
Copa do Brasil,2017,510
Serie A,2017,511
Serie B,2017,511
Serie C,2017,511
Serie D,2017,511
Copa do Brasil,2017,511
Serie A,2017,512
Serie B,2017,512
Serie C,2017,512
Serie D,2017,512
Copa do Brasil,2017,512
Serie A,2017,513
Serie B,2017,513
Serie C,2017,513
Serie D,2017,513
Copa do Brasil,2017,513
Serie A,2017,514
Serie B,2017,514
Serie C,2017,514
Serie D,2017,514
Copa do Brasil,2017,514
Serie A,2017,515
Serie B,2017,515
Serie C,2017,515
Serie D,2017,515
Copa do Brasil,2017,515
Serie A,2017,516
Serie B,2017,516
Serie C,2017,516
Serie D,2017,516
Copa do Brasil,2017,516
Serie A,2017,517
Serie B,2017,517
Serie C,2017,517
Serie D,2017,517
Copa do Brasil,2017,517
Serie A,2017,518
Serie B,2017,518
Serie C,2017,518
Serie D,2017,518
Copa do Brasil,2017,518
Serie A,2017,519
Serie B,2017,519
Serie C,2017,519
Serie D,2017,519
Copa do Brasil,2017,519
Serie A,2017,520
Serie B,2017,520
Serie C,2017,520
Serie D,2017,520
Copa do Brasil,2017,520
Serie A,2017,521
Serie B,2017,521
Serie C,2017,521
Serie D,2017,521
Copa do Brasil,2017,521
Serie A,2017,522
Serie B,2017,522
Serie C,2017,522
Serie D,2017,522
Copa do Brasil,2017,522
Serie A,2017,523
Serie B,2017,523
Serie C,2017,523
Serie D,2017,523
Copa do Brasil,2017,523
Serie A,2017,524
Serie B,2017,524
Serie C,2017,524
Serie D,2017,524
Copa do Brasil,2017,524
Serie A,2017,525
Serie B,2017,525
Serie C,2017,525
Serie D,2017,525
Copa do Brasil,2017,525
Serie A,2017,526
Serie B,2017,526
Serie C,2017,526
Serie D,2017,526
Copa do Brasil,2017,526
Serie A,2017,527
Serie B,2017,527
Serie C,2017,527
Serie D,2017,527
Copa do Brasil,2017,527
Serie A,2017,528
Serie B,2017,528
Serie C,2017,528
Serie D,2017,528
Copa do Brasil,2017,528
Serie A,2017,529
Serie B,2017,529
Serie C,2017,529
Serie D,2017,529
Copa do Brasil,2017,529
Serie A,2017,530
Serie B,2017,530
Serie C,2017,530
Serie D,2017,530
Copa do Brasil,2017,530
Serie A,2017,531
Serie B,2017,531
Serie C,2017,531
Serie D,2017,531
Copa do Brasil,2017,531
Serie A,2017,532
Serie B,2017,532
Serie C,2017,532
Serie D,2017,532
Copa do Brasil,2017,532
Serie A,2017,533
Serie B,2017,533
Serie C,2017,533
Serie D,2017,533
Copa do Brasil,2017,533
Serie A,2017,534
Serie B,2017,534
Serie C,2017,534
Serie D,2017,534
Copa do Brasil,2017,534
Serie A,2017,535
Serie B,2017,535
Serie C,2017,535
Serie D,2017,535
Copa do Brasil,2017,535
Serie A,2017,536
Serie B,2017,536
Serie C,2017,536
Serie D,2017,536
Copa do Brasil,2017,536
Serie A,2017,537
Serie B,2017,537
Serie C,2017,537
Serie D,2017,537
Copa do Brasil,2017,537
Serie A,2017,538
Serie B,2017,538
Serie C,2017,538
Serie D,2017,538
Copa do Brasil,2017,538
Serie A,2017,539
Serie B,2017,539
Serie C,2017,539
Serie D,2017,539
Copa do Brasil,2017,539
Serie A,2017,540
Serie B,2017,540
Serie C,2017,540
Serie D,2017,540
Copa do Brasil,2017,540
Serie A,2017,541
Serie B,2017,541
Serie C,2017,541
Serie D,2017,541
Copa do Brasil,2017,541
Serie A,2017,542
Serie B,2017,542
Serie C,2017,542
Serie D,2017,542
Copa do Brasil,2017,542
Serie A,2017,543
Serie B,2017,543
Serie C,2017,543
Serie D,2017,543
Copa do Brasil,2017,543
Serie A,2017,544
Serie B,2017,544
Serie C,2017,544
Serie D,2017,544
Copa do Brasil,2017,544
Serie A,2017,545
Serie B,2017,545
Serie C,2017,545
Serie D,2017,545
Copa do Brasil,2017,545
Serie A,2017,546
Serie B,2017,546
Serie C,2017,546
Serie D,2017,546
Copa do Brasil,2017,546
Serie A,2017,547
Serie B,2017,547
Serie C,2017,547
Serie D,2017,547
Copa do Brasil,2017,547
Serie A,2017,548
Serie B,2017,548
Serie C,2017,548
Serie D,2017,548
Copa do Brasil,2017,548
Serie A,2017,549
Serie B,2017,549
Serie C,2017,549
Serie D,2017,549
Copa do Brasil,2017,549
Serie A,2017,550
Serie B,2017,550
Serie C,2017,550
Serie D,2017,550
Copa do Brasil,2017,550
Serie A,2017,551
Serie B,2017,551
Serie C,2017,551
Serie D,2017,551
Copa do Brasil,2017,551
Serie A,2017,552
Serie B,2017,552
Serie C,2017,552
Serie D,2017,552
Copa do Brasil,2017,552
Serie A,2017,553
Serie B,2017,553
Serie C,2017,553
Serie D,2017,553
Copa do Brasil,2017,553
Serie A,2017,554
Serie B,2017,554
Serie C,2017,554
Serie D,2017,554
Copa do Brasil,2017,554
Serie A,2017,555
Serie B,2017,555
Serie C,2017,555
Serie D,2017,555
Copa do Brasil,2017,555
Serie A,2017,556
Serie B,2017,556
Serie C,2017,556
Serie D,2017,556
Copa do Brasil,2017,556
Serie A,2017,557
Serie B,2017,557
Serie C,2017,557
Serie D,2017,557
Copa do Brasil,2017,557
Serie A,2017,558
Serie B,2017,558
Serie C,2017,558
Serie D,2017,558
Copa do Brasil,2017,558
Serie A,2017,559
Serie B,2017,559
Serie C,2017,559
Serie D,2017,559
Copa do Brasil,2017,559
Serie A,2017,560
Serie B,2017,560
Serie C,2017,560
Serie D,2017,560
Copa do Brasil,2017,560
Serie A,2017,561
Serie B,2017,561
Serie C,2017,561
Serie D,2017,561
Copa do Brasil,2017,561
Serie A,2017,562
Serie B,2017,562
Serie C,2017,562
Serie D,2017,562
Copa do Brasil,2017,562
Serie A,2017,563
Serie B,2017,563
Serie C,2017,563
Serie D,2017,563
Copa do Brasil,2017,563
Serie A,2017,564
Serie B,2017,564
Serie C,2017,564
Serie D,2017,564
Copa do Brasil,2017,564
Serie A,2017,565
Serie B,2017,565
Serie C,2017,565
Serie D,2017,565
Copa do Brasil,2017,565
Serie A,2017,566
Serie B,2017,566
Serie C,2017,566
Serie D,2017,566
Copa do Brasil,2017,566
Serie A,2017,567
Serie B,2017,567
Serie C,2017,567
Serie D,2017,567
Copa do Brasil,2017,567
Serie A,2017,568
Serie B,2017,568
Serie C,2017,568
Serie D,2017,568
Copa do Brasil,2017,568
Serie A,2017,569
Serie B,2017,569
Serie C,2017,569
Serie D,2017,569
Copa do Brasil,2017,569
Serie A,2017,570
Serie B,2017,570
Serie C,2017,570
Serie D,2017,570
Copa do Brasil,2017,570
Serie A,2017,571
Serie B,2017,571
Serie C,2017,571
Serie D,2017,571
Copa do Brasil,2017,571
Serie A,2017,572
Serie B,2017,572
Serie C,2017,572
Serie D,2017,572
Copa do Brasil,2017,572
Serie A,2017,573
Serie B,2017,573
Serie C,2017,573
Serie D,2017,573
Copa do Brasil,2017,573
Serie A,2017,574
Serie B,2017,574
Serie C,2017,574
Serie D,2017,574
Copa do Brasil,2017,574
Serie A,2017,575
Serie B,2017,575
Serie C,2017,575
Serie D,2017,575
Copa do Brasil,2017,575
Serie A,2017,576
Serie B,2017,576
Serie C,2017,576
Serie D,2017,576
Copa do Brasil,2017,576
Serie A,2017,577
Serie B,2017,577
Serie C,2017,577
Serie D,2017,577
Copa do Brasil,2017,577
Serie A,2017,578
Serie B,2017,578
Serie C,2017,578
Serie D,2017,578
Copa do Brasil,2017,578
Serie A,2017,579
Serie B,2017,579
Serie C,2017,579
Serie D,2017,579
Copa do Brasil,2017,579
Serie A,2017,580
Serie B,2017,580
Serie C,2017,580
Serie D,2017,580
Copa do Brasil,2017,580
Serie A,2017,581
Serie B,2017,581
Serie C,2017,581
Serie D,2017,581
Copa do Brasil,2017,581
Serie A,2017,582
Serie B,2017,582
Serie C,2017,582
Serie D,2017,582
Copa do Brasil,2017,582
Serie A,2017,583
Serie B,2017,583
Serie C,2017,583
Serie D,2017,583
Copa do Brasil,2017,583
Serie A,2017,584
Serie B,2017,584
Serie C,2017,584
Serie D,2017,584
Copa do Brasil,2017,584
Serie A,2017,585
Serie B,2017,585
Serie C,2017,585
Serie D,2017,585
Copa do Brasil,2017,585
Serie A,2017,586
Serie B,2017,586
Serie C,2017,586
Serie D,2017,586
Copa do Brasil,2017,586
Serie A,2017,587
Serie B,2017,587
Serie C,2017,587
Serie D,2017,587
Copa do Brasil,2017,587
Serie A,2017,588
Serie B,2017,588
Serie C,2017,588
Serie D,2017,588
Copa do Brasil,2017,588
Serie A,2017,589
Serie B,2017,589
Serie C,2017,589
Serie D,2017,589
Copa do Brasil,2017,589
Serie A,2017,590
Serie B,2017,590
Serie C,2017,590
Serie D,2017,590
Copa do Brasil,2017,590
Serie A,2017,591
Serie B,2017,591
Serie C,2017,591
Serie D,2017,591
Copa do Brasil,2017,591
Serie A,2017,592
Serie B,2017,592
Serie C,2017,592
Serie D,2017,592
Copa do Brasil,2017,592
Serie A,2017,593
Serie B,2017,593
Serie C,2017,593
Serie D,2017,593
Copa do Brasil,2017,593
Serie A,2017,594
Serie B,2017,594
Serie C,2017,594
Serie D,2017,594
Copa do Brasil,2017,594
Serie A,2017,595
Serie B,2017,595
Serie C,2017,595
Serie D,2017,595
Copa do Brasil,2017,595
Serie A,2017,596
Serie B,2017,596
Serie C,2017,596
Serie D,2017,596
Copa do Brasil,2017,596
Serie A,2017,597
Serie B,2017,597
Serie C,2017,597
Serie D,2017,597
Copa do Brasil,2017,597
Serie A,2017,598
Serie B,2017,598
Serie C,2017,598
Serie D,2017,598
Copa do Brasil,2017,598
Serie A,2017,599
Serie B,2017,599
Serie C,2017,599
Serie D,2017,599
Copa do Brasil,2017,599
Serie A,2017,600
Serie B,2017,600
Serie C,2017,600
Serie D,2017,600
Copa do Brasil,2017,600
Copa do Brasil,2018,121
Copa do Brasil,2018,122
Copa do Brasil,2018,123
Copa do Brasil,2018,124
Copa do Brasil,2018,125
Copa do Brasil,2018,126
Copa do Brasil,2018,127
Copa do Brasil,2018,128
Serie B,2018,129
Copa do Brasil,2018,129
Copa do Brasil,2018,130
Copa do Brasil,2018,131
Copa do Brasil,2018,132
Copa do Brasil,2018,133
Copa do Brasil,2018,134
Copa do Brasil,2018,135
Copa do Brasil,2018,136
Copa do Brasil,2018,137
Copa do Brasil,2018,138
Copa do Brasil,2018,139
Copa do Brasil,2018,140
Copa do Brasil,2018,141
Copa do Brasil,2018,142
Copa do Brasil,2018,143
Copa do Brasil,2018,144
Copa do Brasil,2018,145
Copa do Brasil,2018,146
Copa do Brasil,2018,147
Copa do Brasil,2018,148
Copa do Brasil,2018,149
Copa do Brasil,2018,150
Copa do Brasil,2018,151
Copa do Brasil,2018,152
Copa do Brasil,2018,153
Copa do Brasil,2018,154
Copa do Brasil,2018,155
Copa do Brasil,2018,156
Copa do Brasil,2018,157
Copa do Brasil,2018,158
Copa do Brasil,2018,159
Copa do Brasil,2018,160
Copa do Brasil,2018,161
Copa do Brasil,2018,162
Copa do Brasil,2018,163
Copa do Brasil,2018,164
Copa do Brasil,2018,165
Copa do Brasil,2018,166
Copa do Brasil,2018,167
Copa do Brasil,2018,168
Copa do Brasil,2018,169
Copa do Brasil,2018,170
Copa do Brasil,2018,171
Copa do Brasil,2018,172
Copa do Brasil,2018,173
Copa do Brasil,2018,174
Copa do Brasil,2018,175
Copa do Brasil,2018,176
Copa do Brasil,2018,177
Copa do Brasil,2018,178
Copa do Brasil,2018,179
Copa do Brasil,2018,180
Copa do Brasil,2018,181
Copa do Brasil,2018,182
Copa do Brasil,2018,183
Copa do Brasil,2018,184
Copa do Brasil,2018,185
Copa do Brasil,2018,186
Copa do Brasil,2018,187
Copa do Brasil,2018,188
Copa do Brasil,2018,189
Copa do Brasil,2018,190
Copa do Brasil,2018,191
Copa do Brasil,2018,192
Copa do Brasil,2018,193
Copa do Brasil,2018,194
Serie C,2018,195
Copa do Brasil,2018,195
Serie C,2018,196
Copa do Brasil,2018,196
Serie C,2018,197
Copa do Brasil,2018,197
Serie C,2018,198
Copa do Brasil,2018,198
Serie C,2018,199
Copa do Brasil,2018,199
Serie C,2018,200
Copa do Brasil,2018,200
Serie C,2018,201
Copa do Brasil,2018,201
Serie C,2018,202
Copa do Brasil,2018,202
Serie C,2018,203
Copa do Brasil,2018,203
Serie C,2018,204
Copa do Brasil,2018,204
Serie C,2018,205
Copa do Brasil,2018,205
Serie C,2018,206
Copa do Brasil,2018,206
Serie C,2018,207
Copa do Brasil,2018,207
Serie C,2018,208
Copa do Brasil,2018,208
Serie C,2018,209
Copa do Brasil,2018,209
Serie C,2018,210
Copa do Brasil,2018,210
Serie C,2018,211
Copa do Brasil,2018,211
Serie C,2018,212
Copa do Brasil,2018,212
Serie C,2018,213
Copa do Brasil,2018,213
Serie C,2018,214
Copa do Brasil,2018,214
Serie C,2018,215
Copa do Brasil,2018,215
Serie C,2018,216
Copa do Brasil,2018,216
Serie C,2018,217
Copa do Brasil,2018,217
Serie C,2018,218
Copa do Brasil,2018,218
Serie C,2018,219
Copa do Brasil,2018,219
Serie C,2018,220
Copa do Brasil,2018,220
Serie C,2018,221
Copa do Brasil,2018,221
Serie C,2018,222
Copa do Brasil,2018,222
Serie C,2018,223
Copa do Brasil,2018,223
Serie C,2018,224
Copa do Brasil,2018,224
Serie C,2018,225
Copa do Brasil,2018,225
Serie C,2018,226
Copa do Brasil,2018,226
Serie C,2018,227
Copa do Brasil,2018,227
Serie C,2018,228
Copa do Brasil,2018,228
Serie C,2018,229
Copa do Brasil,2018,229
Serie C,2018,230
Copa do Brasil,2018,230
Serie C,2018,231
Copa do Brasil,2018,231
Serie C,2018,232
Copa do Brasil,2018,232
Serie C,2018,233
Copa do Brasil,2018,233
Serie C,2018,234
Copa do Brasil,2018,234
Serie C,2018,235
Copa do Brasil,2018,235
Serie C,2018,236
Copa do Brasil,2018,236
Serie C,2018,237
Copa do Brasil,2018,237
Serie C,2018,238
Copa do Brasil,2018,238
Serie C,2018,239
Copa do Brasil,2018,239
Serie C,2018,240
Copa do Brasil,2018,240
Serie C,2018,241
Copa do Brasil,2018,241
Serie C,2018,242
Copa do Brasil,2018,242
Serie C,2018,243
Copa do Brasil,2018,243
Serie C,2018,244
Copa do Brasil,2018,244
Serie C,2018,245
Copa do Brasil,2018,245
Serie C,2018,246
Copa do Brasil,2018,246
Serie C,2018,247
Copa do Brasil,2018,247
Serie C,2018,248
Copa do Brasil,2018,248
Serie C,2018,249
Copa do Brasil,2018,249
Serie C,2018,250
Copa do Brasil,2018,250
Serie C,2018,251
Copa do Brasil,2018,251
Serie C,2018,252
Copa do Brasil,2018,252
Serie C,2018,253
Copa do Brasil,2018,253
Serie C,2018,254
Copa do Brasil,2018,254
Serie C,2018,255
Copa do Brasil,2018,255
Serie C,2018,256
Copa do Brasil,2018,256
Serie C,2018,257
Copa do Brasil,2018,257
Serie C,2018,258
Copa do Brasil,2018,258
Serie C,2018,259
Copa do Brasil,2018,259
Serie C,2018,260
Copa do Brasil,2018,260
Serie C,2018,261
Copa do Brasil,2018,261
Serie C,2018,262
Copa do Brasil,2018,262
Serie C,2018,263
Copa do Brasil,2018,263
Serie C,2018,264
Copa do Brasil,2018,264
Serie C,2018,265
Copa do Brasil,2018,265
Serie C,2018,266
Copa do Brasil,2018,266
Serie C,2018,267
Serie D,2018,267
Copa do Brasil,2018,267
Serie C,2018,268
Serie D,2018,268
Copa do Brasil,2018,268
Serie C,2018,269
Serie D,2018,269
Copa do Brasil,2018,269
Serie C,2018,270
Serie D,2018,270
Copa do Brasil,2018,270
Serie C,2018,271
Serie D,2018,271
Copa do Brasil,2018,271
Serie C,2018,272
Serie D,2018,272
Copa do Brasil,2018,272
Serie C,2018,273
Serie D,2018,273
Copa do Brasil,2018,273
Serie C,2018,274
Serie D,2018,274
Copa do Brasil,2018,274
Serie C,2018,275
Serie D,2018,275
Copa do Brasil,2018,275
Serie C,2018,276
Serie D,2018,276
Copa do Brasil,2018,276
Serie C,2018,277
Serie D,2018,277
Copa do Brasil,2018,277
Serie C,2018,278
Serie D,2018,278
Copa do Brasil,2018,278
Serie C,2018,279
Serie D,2018,279
